customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
2124,Damien,Bartczak,Male,17,1978-01-30,Missing,Retail,High Net Worth,N,No,18.0,43
2125,Laurene,Linstead,Female,9,1975-01-27,VP Quality Control,Financial Services,High Net Worth,N,No,18.0,46
2126,Hugibert,Getcliff,Male,65,1958-03-29,Product Engineer,Health,Mass Customer,N,Yes,17.0,63
2127,Wanids,Baudet,Female,66,1974-02-15,Web Designer I,Manufacturing,Mass Customer,N,No,7.0,47
2128,Gregorius,Cockram,Male,31,1976-09-25,Data Coordiator,Property,Affluent Customer,N,Yes,16.0,44
2129,Barron,Waszkiewicz,Male,26,1980-10-07,Electrical Engineer,Manufacturing,High Net Worth,N,No,3.0,40
2130,Evangelina,Coxhell,Female,95,1990-01-01,Structural Engineer,Property,High Net Worth,N,Yes,16.0,31
2131,Nettle,Painter,Female,12,1971-03-21,Payment Adjustment Coordinator,Missing,Mass Customer,N,Yes,7.0,50
2132,Davina,Dougary,Female,16,1985-02-02,Human Resources Manager,Financial Services,High Net Worth,N,Yes,22.0,36
2133,Clarissa,Blaisdale,Female,44,1998-01-20,General Manager,Financial Services,High Net Worth,N,No,3.0,23
2134,Crosby,Ruoff,Male,16,2000-02-21,Nurse,Manufacturing,Affluent Customer,N,No,2.0,21
2135,Teador,Laurant,Male,97,1980-09-18,Structural Engineer,Missing,Mass Customer,N,Yes,15.0,40
2136,Heather,Golsworthy,Female,21,1965-07-12,Office Assistant I,Health,High Net Worth,N,Yes,5.0,55
2137,Renie,None,Female,46,1971-06-22,Chemical Engineer,Manufacturing,Affluent Customer,N,No,5.0,49
2138,Jonell,Gon,Female,23,1978-11-28,Graphic Designer,Manufacturing,High Net Worth,N,No,15.0,42
2139,Carolina,Brands,Female,87,1982-02-06,Accountant II,IT,Affluent Customer,N,Yes,7.0,39
2140,Hilario,Ramsdell,Male,59,1976-09-30,Help Desk Operator,Telecommunications,High Net Worth,N,No,21.0,44
2141,Georgie,Bruggen,Female,50,1964-08-21,Programmer I,Financial Services,High Net Worth,N,Yes,4.0,56
2142,Marti,McComish,Female,61,1979-07-02,Biostatistician IV,Missing,Affluent Customer,N,No,7.0,41
2143,Napoleon,Terron,Male,53,1963-12-23,Business Systems Development Analyst,Missing,High Net Worth,N,Yes,10.0,57
2144,Maureene,Kingstne,Female,12,1978-04-11,Office Assistant IV,Property,Mass Customer,N,Yes,9.0,43
2145,Adrea,Quittonden,Female,44,1959-11-11,Librarian,Entertainment,Affluent Customer,N,Yes,19.0,61
2146,Timmie,Lenden,Male,75,1967-01-25,Missing,Missing,Mass Customer,N,No,13.0,54
2147,Franzen,Kielty,Male,42,1998-11-04,Engineer IV,Missing,High Net Worth,N,Yes,1.0,22
2148,Annis,Freeth,Female,78,1989-03-20,Engineer I,Manufacturing,Mass Customer,N,Yes,15.0,32
2149,Lana,Druce,Female,26,1978-05-19,Professor,Missing,High Net Worth,N,No,6.0,42
2150,Huntlee,Pashba,Male,75,1959-09-05,Missing,Retail,Affluent Customer,N,Yes,8.0,61
2151,Herrick,Gammett,Male,9,1986-10-23,Missing,Entertainment,Affluent Customer,N,No,6.0,34
2152,Junina,Labone,Female,40,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,N,Yes,19.0,52
2153,Jimmy,None,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,N,No,10.0,34
2154,Bird,Bolf,Female,86,1980-01-08,Chemical Engineer,Manufacturing,High Net Worth,N,No,6.0,41
2155,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,Missing,Mass Customer,N,No,14.0,57
2156,Darill,Mowday,Male,96,1977-04-08,Desktop Support Technician,Retail,Mass Customer,N,Yes,18.0,44
2157,Alidia,Petyankin,Female,52,1978-01-30,Community Outreach Specialist,Property,Mass Customer,N,No,19.0,43
2158,Caesar,Begbie,Male,11,1960-12-18,Physical Therapy Assistant,Entertainment,Mass Customer,N,No,6.0,60
2159,Godfrey,Bottini,Male,19,1963-10-05,Missing,Missing,High Net Worth,N,Yes,6.0,57
2160,Kettie,Cantopher,Female,64,1971-06-26,Recruiter,Health,Mass Customer,N,Yes,15.0,49
2161,Tommie,Mardle,Male,35,1998-01-14,Missing,Financial Services,Mass Customer,N,No,4.0,23
2162,Andrew,Blunt,Male,49,1974-05-09,Paralegal,Financial Services,High Net Worth,N,Yes,10.0,47
2163,Tim,Guilliatt,Male,41,1996-12-25,VP Product Management,Missing,Mass Customer,N,Yes,6.0,24
2164,Toinette,Clementson,Female,12,1973-08-16,Financial Analyst,Financial Services,Mass Customer,N,Yes,18.0,47
2166,Mareah,Woodnutt,Female,78,1984-11-09,Nurse,Property,Mass Customer,N,No,16.0,36
2167,Laina,Semorad,Female,31,1997-07-11,Librarian,Entertainment,Mass Customer,N,No,1.0,23
2168,Levon,Woollard,Male,83,1974-11-16,VP Accounting,Financial Services,Mass Customer,N,Yes,17.0,46
2169,Jarrad,Atwell,Male,80,1979-02-28,Senior Financial Analyst,Financial Services,Mass Customer,N,No,18.0,42
2170,Dewitt,Laight,Male,27,1963-04-27,Geological Engineer,Manufacturing,Affluent Customer,N,No,6.0,58
2171,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,51
2172,Emmery,Angrock,Male,6,1979-01-05,Information Systems Manager,Health,Affluent Customer,N,Yes,13.0,42
2173,Gracia,McAteer,Female,27,1976-09-21,Help Desk Technician,IT,Mass Customer,N,Yes,22.0,44
2174,Rock,Vickerstaff,Male,32,1962-09-21,Account Executive,Argiculture,High Net Worth,N,No,11.0,58
2175,Elvyn,Bullas,Male,23,1985-11-01,Web Developer III,Health,Mass Customer,N,No,13.0,35
2176,Josie,Gallemore,Female,79,1962-11-09,Accountant II,Property,High Net Worth,N,Yes,12.0,58
2177,Waverly,Creebo,Male,35,1977-10-08,Social Worker,Health,Mass Customer,N,No,9.0,43
2178,Veriee,Colthard,Female,20,1954-03-18,Mechanical Systems Engineer,Retail,Mass Customer,N,No,12.0,67
2179,Benson,cornhill,Male,15,1960-08-20,Desktop Support Technician,Manufacturing,Mass Customer,N,No,17.0,60
2180,Urbanus,Trevaskus,Male,98,1960-01-11,Chief Design Engineer,Missing,High Net Worth,N,Yes,13.0,61
2181,Tobe,Roxby,Male,99,1974-07-17,Account Executive,IT,Mass Customer,N,Yes,8.0,46
2182,Symon,Minchin,Male,47,1967-04-23,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,16.0,54
2183,Jillie,Fyndon,Female,61,1972-02-07,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,7.0,49
2184,Lamar,Gladman,Male,49,1971-12-05,Statistician III,Health,Mass Customer,N,No,11.0,49
2185,Gayle,Gridley,Female,40,1963-10-15,Human Resources Assistant II,Property,Mass Customer,N,No,19.0,57
2186,Carolina,Sexty,Female,61,1963-03-18,Clinical Specialist,Health,High Net Worth,N,No,5.0,58
2187,Brunhilde,Kendall,Female,52,1997-12-27,Budget/Accounting Analyst I,Health,Mass Customer,N,No,2.0,23
2188,Zonnya,Fayter,Female,85,1972-04-03,Nurse Practicioner,Missing,Mass Customer,N,No,17.0,49
2189,Thedric,None,Male,43,1998-02-25,Safety Technician II,Financial Services,High Net Worth,N,No,4.0,23
2190,Maressa,Kondrachenko,Female,77,1979-04-17,Missing,IT,Affluent Customer,N,No,13.0,42
2191,Alley,Fitchell,Male,2,1976-05-11,Payment Adjustment Coordinator,Missing,Mass Customer,N,Yes,4.0,45
2192,Hubie,Leipold,Male,93,1966-08-27,Staff Accountant II,Missing,Mass Customer,N,No,14.0,54
2193,Roldan,Carrington,Male,66,1955-12-16,Developer III,Missing,Mass Customer,N,Yes,6.0,65
2194,Johnette,O'Fergus,Female,79,1958-09-10,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0,62
2195,Nevsa,Taill,Female,94,1987-05-02,GIS Technical Architect,Financial Services,Affluent Customer,N,Yes,13.0,34
2196,Skylar,Brise,Male,66,1976-06-08,Media Manager I,Retail,High Net Worth,N,Yes,7.0,44
2197,Filip,Willows,Male,32,1993-09-16,Programmer Analyst I,Financial Services,Mass Customer,N,No,7.0,27
2198,Marijn,Arnoll,Male,1,1998-01-10,Editor,Property,Affluent Customer,N,Yes,1.0,23
2199,Leigha,Ranger,Female,89,1983-02-09,Account Coordinator,Property,High Net Worth,N,Yes,13.0,38
2200,Teodoor,Lovelace,Male,23,1986-07-13,Community Outreach Specialist,Missing,Affluent Customer,N,Yes,16.0,34
2201,Trisha,Basset,Female,56,1998-12-12,Design Engineer,Financial Services,Affluent Customer,N,Yes,1.0,22
2202,Diannne,Neissen,Female,46,1977-08-19,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,8.0,43
2203,Ganny,Alessandrelli,Male,13,1998-12-23,Sales Associate,Health,High Net Worth,N,Yes,2.0,22
2204,Kacie,Barthram,Female,16,1967-09-07,Librarian,Entertainment,High Net Worth,N,No,7.0,53
2206,Osmond,McCamish,Male,60,1957-05-25,Structural Engineer,Financial Services,Affluent Customer,N,No,14.0,63
2207,Junia,Gall,Female,93,1979-01-26,Web Designer IV,Manufacturing,Mass Customer,N,Yes,16.0,42
2208,Lavena,Embling,Female,59,1954-05-07,Missing,Missing,Mass Customer,N,No,9.0,67
2209,Rriocard,Gavan,Male,4,1993-08-04,Registered Nurse,Health,Affluent Customer,N,Yes,3.0,27
2210,Kirby,Cameron,Male,16,1985-11-24,Registered Nurse,Health,High Net Worth,N,No,5.0,35
2211,Carmelita,Matuskiewicz,Female,3,1975-08-27,Missing,Manufacturing,Mass Customer,N,Yes,18.0,45
2212,Adrianne,Raoux,Female,22,1974-05-13,Technical Writer,Manufacturing,Affluent Customer,N,Yes,20.0,47
2213,Jesse,Leyshon,Female,70,1996-05-07,Legal Assistant,Missing,Affluent Customer,N,Yes,6.0,25
2214,Farlay,Plevey,Male,52,1957-03-26,Missing,Manufacturing,High Net Worth,N,Yes,8.0,64
2215,Viola,Wadhams,Female,50,1971-02-20,Structural Engineer,Financial Services,Mass Customer,N,Yes,18.0,50
2216,Clarinda,Woffinden,Female,29,1962-01-02,Systems Administrator II,Property,High Net Worth,N,Yes,10.0,59
2217,Kristofor,Juris,Male,98,1981-10-17,Paralegal,Financial Services,Mass Customer,N,No,16.0,39
2218,Madelena,Blincoe,Female,94,1992-05-27,Senior Sales Associate,Health,Affluent Customer,N,No,4.0,28
2219,Ansel,Napier,Male,73,1982-03-01,Senior Quality Engineer,Missing,High Net Worth,N,Yes,3.0,39
2220,Curr,Jancey,Male,35,1959-05-13,Legal Assistant,Financial Services,Mass Customer,N,Yes,13.0,62
2221,Tye,Scottini,Male,80,1995-11-07,General Manager,Argiculture,Affluent Customer,N,No,7.0,25
2222,Caroline,Grabban,Female,20,1974-08-26,Professor,Financial Services,Mass Customer,N,No,14.0,46
2223,Sarita,Georgiev,Female,38,1981-01-29,Professor,Health,Mass Customer,N,No,12.0,40
2224,Sydel,Seccombe,Female,3,1998-08-18,Budget/Accounting Analyst III,Retail,High Net Worth,N,Yes,4.0,22
2225,Christina,Easum,Female,45,1988-04-02,Occupational Therapist,Health,Affluent Customer,N,No,19.0,33
2226,Hedvig,Flatt,Female,10,1955-07-22,Biostatistician II,Entertainment,Mass Customer,N,No,11.0,65
2227,Duff,Kemble,Male,45,1976-07-16,Systems Administrator I,Property,Affluent Customer,N,Yes,9.0,44
2228,Rosita,Soppeth,Female,12,1956-03-09,Geological Engineer,Manufacturing,High Net Worth,N,No,9.0,65
2229,Linette,Gotmann,Female,76,1959-04-10,Cost Accountant,Financial Services,Affluent Customer,N,Yes,7.0,62
2230,Gertruda,Shrimpling,Female,53,1977-12-22,Missing,Missing,Mass Customer,N,No,19.0,43
2231,Rasla,Landreth,Female,68,1959-09-25,Accounting Assistant II,Missing,Mass Customer,N,No,13.0,61
2232,Nev,Malone,Male,69,1990-05-07,Help Desk Technician,Missing,Mass Customer,N,Yes,11.0,31
2233,Cassi,Killingworth,Female,49,1973-09-04,Sales Associate,Missing,Mass Customer,N,Yes,8.0,47
2234,Dylan,Hanvey,Male,48,1986-09-09,Electrical Engineer,Manufacturing,Mass Customer,N,No,18.0,34
2235,Maxine,Cauldwell,Female,75,1979-10-02,Social Worker,Health,Affluent Customer,N,No,16.0,41
2236,Arin,Crickmoor,Male,0,1968-04-16,Data Coordiator,Manufacturing,Affluent Customer,N,Yes,13.0,53
2237,Julia,Walden,Female,83,1969-06-26,Missing,Missing,Mass Customer,N,Yes,9.0,51
2238,Nata,Plinck,Female,96,1978-09-14,Director of Sales,Retail,Mass Customer,N,Yes,14.0,42
2239,Jocelyne,Pasquale,Female,0,1960-01-11,Associate Professor,Property,High Net Worth,N,Yes,8.0,61
2240,Niall,Hallifax,Male,4,1969-07-25,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,51
2241,Augy,Jerrems,Male,45,1975-02-23,Paralegal,Financial Services,High Net Worth,N,No,10.0,46
2242,Elsy,Springell,Female,25,1977-09-24,VP Sales,Missing,Mass Customer,N,Yes,21.0,43
2243,Lena,Cronshaw,Female,76,1976-08-28,Business Systems Development Analyst,Missing,Affluent Customer,N,Yes,7.0,44
2244,Sidney,Cargon,Male,97,1972-05-10,Software Test Engineer III,Manufacturing,Mass Customer,N,No,5.0,49
2245,Elsinore,Banbrook,Female,11,1980-04-21,Marketing Manager,Argiculture,Mass Customer,N,No,3.0,41
2246,Giraldo,Lacer,Male,16,1979-01-24,Database Administrator III,Missing,Mass Customer,N,Yes,13.0,42
2247,Gweneth,Wilkins,Female,17,1995-01-20,Teacher,Retail,High Net Worth,N,Yes,1.0,26
2248,Helsa,Grandisson,Female,33,1996-05-23,Software Engineer I,Manufacturing,Mass Customer,N,No,1.0,24
2249,Kiele,Caghan,Female,7,1996-11-11,Missing,Financial Services,Mass Customer,N,No,5.0,24
2250,De witt,Gleave,Male,72,1992-06-26,Missing,Telecommunications,High Net Worth,N,No,7.0,28
2251,Leslie,Shotboult,Male,68,1959-08-19,Missing,Property,High Net Worth,N,No,19.0,61
2253,Gracie,Kubacki,Female,28,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13.0,62
2254,Ann,Beek,Female,36,1955-10-21,Programmer Analyst II,Health,Affluent Customer,N,No,18.0,65
2255,Iorgo,Krol,Male,92,1992-07-11,Dental Hygienist,Health,Affluent Customer,N,Yes,5.0,28
2256,Mara,Rosterne,Female,28,1978-02-26,Marketing Manager,Retail,Mass Customer,N,No,15.0,43
2257,Siward,Corradino,Male,27,1977-10-13,Librarian,Entertainment,Mass Customer,N,No,15.0,43
2258,Cathy,Powter,Female,63,1974-03-21,Account Executive,Retail,High Net Worth,N,No,7.0,47
2259,Leanora,Calbert,Female,83,1999-07-02,Environmental Specialist,Missing,Affluent Customer,N,No,2.0,21
2260,Jarad,Barthropp,Male,38,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,N,No,11.0,54
2261,Gerome,Monshall,Male,81,1980-09-21,Account Representative II,Health,Mass Customer,N,Yes,13.0,40
2262,Nyssa,Banister,Female,90,1984-04-21,Pharmacist,Health,Mass Customer,N,Yes,2.0,37
2263,Lois,Sorel,Female,79,1987-02-06,Professor,Argiculture,Mass Customer,N,Yes,21.0,34
2264,Tony,Shirley,Female,18,1972-07-17,Occupational Therapist,Health,Affluent Customer,N,No,9.0,48
2265,Brendan,Vicent,Male,55,1980-07-29,Missing,Property,Mass Customer,N,Yes,5.0,40
2266,Jeth,Tomes,Male,74,1998-10-11,Missing,Retail,High Net Worth,N,No,1.0,22
2267,Andrei,Mulchrone,Female,78,1964-04-28,Business Systems Development Analyst,Missing,Affluent Customer,N,No,14.0,57
2268,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,55
2269,Beitris,Lamy,Female,33,1989-11-11,Product Engineer,Missing,Mass Customer,N,No,9.0,31
2270,Augustus,Edleston,Male,50,1966-09-28,Information Systems Manager,Retail,Affluent Customer,N,No,9.0,54
2271,King,Hoston,Male,96,1974-03-26,Missing,Telecommunications,Mass Customer,N,Yes,18.0,47
2272,Grete,Hindenburg,Female,82,1994-12-21,Internal Auditor,Manufacturing,Mass Customer,N,No,1.0,26
2273,Rhetta,Lambrook,Female,71,1964-08-04,Assistant Professor,Missing,Mass Customer,N,Yes,9.0,56
2274,Nada,Reinert,Female,15,1979-11-26,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,13.0,41
2275,Ursulina,Carter,Female,77,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8.0,28
2276,Stormy,Caveney,Female,90,1985-10-06,Desktop Support Technician,Missing,Mass Customer,N,Yes,12.0,35
2277,Gillie,Ruben,Female,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0,57
2278,Gerri,Heliet,Male,11,1977-09-25,Product Engineer,Health,Affluent Customer,N,Yes,8.0,43
2279,Garrett,Szymon,Male,42,1979-03-19,Human Resources Assistant II,Health,Mass Customer,N,No,3.0,42
2280,Wrennie,Alexandersson,Female,93,1960-11-18,Budget/Accounting Analyst I,Missing,Mass Customer,N,No,9.0,60
2281,Valaria,Abrehart,Female,56,1989-05-10,Missing,Missing,High Net Worth,N,Yes,14.0,32
2282,Dominic,Gregoletti,Male,81,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7.0,64
2283,Gaspar,Janaway,Male,44,1954-02-08,Software Consultant,Missing,High Net Worth,N,No,16.0,67
2284,Ola,Lenoir,Female,83,1974-02-16,Staff Accountant IV,Telecommunications,High Net Worth,N,No,14.0,47
2285,Maritsa,Bellison,Female,71,1973-10-27,Quality Control Specialist,Health,High Net Worth,N,No,5.0,47
2286,Katuscha,Sapsed,Female,20,1995-06-02,Staff Scientist,Manufacturing,High Net Worth,N,No,5.0,25
2287,Gisela,Partener,Female,53,1974-04-22,Human Resources Assistant I,Telecommunications,High Net Worth,N,No,20.0,47
2288,Cirillo,Hook,Male,63,1964-05-04,Staff Scientist,Manufacturing,High Net Worth,N,No,8.0,57
2289,Kissie,Steanson,Female,97,1980-09-25,Research Nurse,Health,Affluent Customer,N,Yes,13.0,40
2290,Myca,Standley,Male,18,1981-03-10,Account Executive,Manufacturing,Mass Customer,N,Yes,5.0,40
2291,Guido,Meynell,Male,67,1971-04-13,Accountant IV,Manufacturing,Affluent Customer,N,Yes,4.0,50
2292,Christie,MacClure,Female,17,1998-06-02,Research Nurse,Health,Mass Customer,N,Yes,2.0,22
2293,Engracia,Newcom,Female,70,1958-03-07,Financial Advisor,Financial Services,Affluent Customer,N,No,16.0,63
2294,Skipton,Cordie,Male,25,1987-06-16,Associate Professor,Manufacturing,Mass Customer,N,No,21.0,33
2296,Nathalia,Sanger,Female,16,2002-01-01,Geologist IV,Retail,Affluent Customer,N,No,1.0,19
2297,Pauletta,Taffee,Female,16,1971-11-27,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,19.0,49
2298,Brigham,Vyse,Male,64,1997-10-28,Environmental Tech,Property,Mass Customer,N,Yes,5.0,23
2299,Mahmoud,Dagworthy,Male,11,1986-10-21,Computer Systems Analyst I,Property,High Net Worth,N,Yes,7.0,34
2300,Cary,Cockerham,Male,20,1998-09-26,Missing,Financial Services,Mass Customer,N,Yes,3.0,22
2301,Ken,Vashchenko,Male,66,1966-10-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19.0,54
2302,Loraine,Beamish,Female,43,1999-01-09,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,4.0,22
2303,Alair,Combe,Male,22,1993-04-13,Database Administrator IV,Retail,Mass Customer,N,Yes,4.0,28
2304,Shelia,Bellew,Female,65,1957-06-01,Missing,Missing,Mass Customer,N,Yes,11.0,63
2305,Aeriell,Greeding,Female,91,1984-07-09,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,13.0,36
2306,Hilary,Tregunna,Female,98,1960-04-19,Paralegal,Financial Services,High Net Worth,N,Yes,9.0,61
2307,Corina,Shadwick,Female,57,1978-06-28,Desktop Support Technician,Retail,High Net Worth,N,Yes,13.0,42
2308,Nancey,Hastie,Female,52,1963-03-19,Paralegal,Financial Services,Mass Customer,N,Yes,17.0,58
2309,Herc,McIlhone,Male,40,1985-01-13,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14.0,36
2310,Jed,Humpherston,Male,12,1970-02-10,Executive Secretary,Missing,High Net Worth,N,Yes,11.0,51
2311,Addi,None,Female,49,1989-02-15,Design Engineer,Health,Mass Customer,N,No,16.0,32
2312,Ronnica,Grebner,Female,72,1979-08-10,Assistant Manager,Manufacturing,Mass Customer,N,No,18.0,41
2313,Christa,Pauley,Female,54,1966-07-10,Chemical Engineer,Manufacturing,Mass Customer,N,No,12.0,54
2314,Ravid,Lapenna,Male,59,1993-12-22,Registered Nurse,Health,High Net Worth,N,Yes,7.0,27
2315,Pernell,MacCheyne,Male,25,1994-03-01,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8.0,27
2316,Vernen,Bourgaize,Male,79,1978-03-21,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11.0,43
2317,Alwin,Cuberley,Male,97,1976-12-07,Tax Accountant,Health,Mass Customer,N,Yes,16.0,44
2318,Willa,Malyan,Female,30,1988-03-01,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6.0,33
2319,David,Darrigrand,Male,63,1985-05-03,Librarian,Entertainment,High Net Worth,N,No,18.0,36
2320,Kaylyn,Throssell,Female,14,1965-12-21,Senior Developer,Manufacturing,Affluent Customer,N,No,16.0,55
2321,Libbi,Freeberne,Female,27,1980-03-25,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20.0,41
2322,Hazlett,Rosenschein,Male,72,1992-05-24,Biostatistician III,Health,Mass Customer,N,Yes,2.0,28
2323,Adair,Piser,Male,2,1988-04-30,Desktop Support Technician,Property,High Net Worth,N,No,13.0,33
2324,Jerrold,Robben,Male,44,1966-08-05,Sales Associate,Manufacturing,Mass Customer,N,Yes,16.0,54
2325,Emmett,Whatsize,Male,50,1964-01-06,Database Administrator IV,Retail,High Net Worth,N,Yes,12.0,57
2326,Trev,Boothebie,Male,64,1966-06-22,Programmer Analyst I,Retail,High Net Worth,N,No,14.0,54
2327,Alie,Sowle,Female,19,1963-04-05,Budget/Accounting Analyst II,Missing,Affluent Customer,N,No,6.0,58
2328,Gayler,Shackle,Male,63,1986-06-03,Dental Hygienist,Health,Mass Customer,N,Yes,8.0,34
2329,Donny,Stiven,Female,7,1957-12-19,Computer Systems Analyst II,IT,Affluent Customer,N,No,20.0,63
2330,Claresta,Bonnor,Female,5,1990-01-17,Account Coordinator,Property,Mass Customer,N,No,9.0,31
2331,Marybelle,Antal,Female,48,1963-04-11,Database Administrator III,Financial Services,Mass Customer,N,Yes,10.0,58
2332,Jeff,Goodere,Male,99,1977-04-20,Developer III,Property,High Net Worth,N,Yes,10.0,44
2333,Ives,Adolfson,Male,82,1966-04-19,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10.0,55
2334,Zebulen,Hefford,Male,30,1996-03-16,Food Chemist,Health,Affluent Customer,N,No,5.0,25
2336,Karney,Labrone,Male,59,1978-01-19,Dental Hygienist,Health,Affluent Customer,N,No,17.0,43
2337,Odilia,Bick,Female,47,2000-01-11,Programmer Analyst II,Health,Mass Customer,N,No,1.0,21
2338,Clarie,Hackworth,Female,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5.0,34
2339,Damien,Haddeston,Male,3,1958-12-28,Web Designer II,Property,Affluent Customer,N,Yes,16.0,62
2340,Joachim,Amer,Male,33,1978-03-29,Research Assistant IV,Health,Mass Customer,N,Yes,16.0,43
2342,Clara,Jakel,Female,87,1999-09-17,Missing,Missing,Mass Customer,N,No,2.0,21
